PSrc PDst
19470 14970
14622 19122
19472 14972
19474 14974
19476 14976
19478 14978
14218 18718
19480 14980
19486 14986
14752 19252
14140 18640
19488 14988
14672 19172
14596 19096
19492 14992
19494 14994
19496 14996
19510 15010
19512 15012
19514 15014
19516 15016
19518 15018
14190 18690
19528 15028
14528 19028
19530 15030
14678 19178
19532 15032
14708 19208
19534 15034
19536 15036
14040 18540
19538 15038
19540 15040
19542 15042
19544 15044
19546 15046
19556 15056
19558 15058
19560 15060
14150 18650
19564 15064
14376 18876
14904 19404
14084 18584
19566 15066
19568 15068
19570 15070
19572 15072
19574 15074
14552 19052
19576 15076
19592 15092
19594 15094
14398 18898
14652 19152
14248 18748
19606 15106
19608 15108
15020 19520
14290 18790
19610 15110
19612 15112
19630 15130
14444 18944
19632 15132
19634 15134
19640 15140
14968 19468
19642 15142
19650 15150
14196 18696
19652 15152
19654 15154
19668 15168
14864 19364
14338 18838
14694 19194
19670 15170
14442 18942
19674 15174
19676 15176
14982 19482
19686 15186
14666 19166
19688 15188
19690 15190
19692 15192
14394 18894
15122 19622
19694 15194
19706 15206
15022 19522
19708 15208
19732 15232
14348 18848
19734 15234
19736 15236
14654 19154
19740 15240
19742 15242
19746 15246
19748 15248
19750 15250
19752 15252
19754 15254
14504 19004
15180 19680
19784 15284
19786 15286
19788 15288
15096 19596
19790 15290
14560 19060
19792 15292
14754 19254
19798 15298
15200 19700
19800 15300
19802 15302
14958 19458
19804 15304
19824 15324
14344 18844
19826 15326
19828 15328
19844 15344
19846 15346
14770 19270
19848 15348
19854 15354
19856 15356
15280 19780
19872 15372
14700 19200
19874 15374
14510 19010
19876 15376
19878 15378
19880 15380
19900 15400
19902 15402
19904 15404
14866 19366
19912 15412
19914 15414
19916 15416
19920 15420
15282 19782
19926 15426
19928 15428
19946 15446
19948 15448
19950 15450
19956 15456
19958 15458
19960 15460
14598 19098
19962 15462
19964 15464
19966 15466
15138 19638
19968 15468
14954 19454
19970 15470
19980 15480
15386 19886
19982 15482
14908 19408
19984 15484
15114 19614
15342 19842
19986 15486
14618 19118
19988 15488
14820 19320
15318 19818
20000 15500
20002 15502
20014 15514
20016 15516
20018 15518
20020 15520
20022 15522
20024 15524
14656 19156
14720 19220
14588 19088
20026 15526
14726 19226
20028 15528
20044 15544
15322 19822
20046 15546
20060 15560
14718 19218
15272 19772
20062 15562
20064 15564
15054 19554
20066 15566
20068 15568
20070 15570
15052 19552
20072 15572
14662 19162
20074 15574
20076 15576
15102 19602
20078 15578
15494 19994
15270 19770
20086 15586
20088 15588
15396 19896
20090 15590
20092 15592
20094 15594
14912 19412
15316 19816
20096 15596
20098 15598
14940 19440
20100 15600
20102 15602
14776 19276
15048 19548
20104 15604
20106 15606
20108 15608
20110 15610
15162 19662
14756 19256
20116 15616
20118 15618
20120 15620
14774 19274
20126 15626
15556 20056
20128 15628
15382 19882
20130 15630
14792 19292
15002 19502
15536 20036
14724 19224
15550 20050
20132 15632
20134 15634
15222 19722
20162 15662
20164 15664
20166 15666
15294 19794
20168 15668
14862 19362
20170 15670
14880 19380
20172 15672
20174 15674
14728 19228
20176 15676
15098 19598
20178 15678
15256 19756
20184 15684
14914 19414
15228 19728
14984 19484
20190 15690
20192 15692
20194 15694
20196 15696
20198 15698
20200 15700
20202 15702
15260 19760
14934 19434
20204 15704
20206 15706
20208 15708
20210 15710
20212 15712
15640 20140
20214 15714
20216 15716
20218 15718
20220 15720
20222 15722
20228 15728
20230 15730
20232 15732
20236 15736
15126 19626
20238 15738
15612 20112
20250 15750
15680 20180
15330 19830
20254 15754
20256 15756
20258 15758
20260 15760
20262 15762
20264 15764
20268 15768
20270 15770
20272 15772
15184 19684
15314 19814
20330 15830
20332 15832
15624 20124
15350 19850
20334 15834
20336 15836
20338 15838
20342 15842
15024 19524
20344 15844
20346 15846
20364 15864
20366 15866
20368 15868
15198 19698
20370 15870
20376 15876
15062 19562
14956 19456
15424 19924
20378 15878
15814 20314
14950 19450
20386 15886
20388 15888
20390 15890
20392 15892
20394 15894
15820 20320
20396 15896
15802 20302
20402 15902
20404 15904
20406 15906
14932 19432
15686 20186
15296 19796
14952 19452
20408 15908
20410 15910
15438 19938
20412 15912
20414 15914
14916 19416
20428 15928
20434 15934
20436 15936
15212 19712
20438 15938
15004 19504
15724 20224
20450 15950
20462 15962
15118 19618
20464 15964
20466 15966
15788 20288
20470 15970
20472 15972
20476 15976
15784 20284
20478 15978
15366 19866
15582 20082
15124 19624
20488 15988
15116 19616
15182 19682
20490 15990
20496 15996
20498 15998
20500 16000
15644 20144
20502 16002
15440 19940
20504 16004
20506 16006
20508 16008
20510 16010
15392 19892
20512 16012
20514 16014
20516 16016
20518 16018
15158 19658
20520 16020
20526 16026
20538 16038
15156 19656
15268 19768
20540 16040
15790 20290
20542 16042
20544 16044
20546 16046
20548 16048
20550 16050
20552 16052
20554 16054
20562 16062
20564 16064
15216 19716
20566 16066
20574 16074
20576 16076
20578 16078
15800 20300
20612 16112
20614 16114
20616 16116
20618 16118
20620 16120
15824 20324
20622 16122
20624 16124
15796 20296
15224 19724
15352 19852
20632 16132
15558 20058
15274 19774
20634 16134
20636 16136
20646 16146
15804 20304
20648 16148
20650 16150
15554 20054
15166 19666
20662 16162
15204 19704
15334 19834
20664 16164
20680 16180
20694 16194
20700 16200
15780 20280
20702 16202
20704 16204
20706 16206
15648 20148
15218 19718
15954 20454
20708 16208
20710 16210
20712 16212
15452 19952
20714 16214
15580 20080
20716 16216
20718 16218
20720 16220
20728 16228
20730 16230
20732 16232
20734 16234
20736 16236
20738 16238
15410 19910
15220 19720
15614 20114
15226 19726
20740 16240
15264 19764
15898 20398
20742 16242
15660 20160
20744 16244
15654 20154
20754 16254
20756 16256
20758 16258
20760 16260
20762 16262
20764 16264
16106 20606
20766 16266
20768 16268
20770 16270
20772 16272
20774 16274
20776 16276
16188 20688
20778 16278
20784 16284
20786 16286
20788 16288
20790 16290
16176 20676
15492 19992
16126 20626
20810 16310
20812 16312
15924 20424
16190 20690
20814 16314
20816 16316
15584 20084
16096 20596
16170 20670
16174 20674
20824 16324
16142 20642
15884 20384
20838 16338
20840 16340
15974 20474
20842 16342
20844 16344
16098 20598
20846 16346
15918 20418
15810 20310
20852 16352
20858 16358
15336 19836
20860 16360
15534 20034
15442 19942
20870 16370
20872 16372
20874 16374
20894 16394
15822 20322
20896 16396
20898 16398
20900 16400
16138 20638
20902 16402
20904 16404
20908 16408
20910 16410
15786 20286
16172 20672
16304 20804
20926 16426
20928 16428
15828 20328
16102 20602
20930 16430
20932 16432
20934 16434
20936 16436
20938 16438
20946 16446
20948 16448
20950 16450
20952 16452
20966 16466
16070 20570
20968 16468
16168 20668
15646 20146
20970 16470
20972 16472
20974 16474
16282 20782
15778 20278
20976 16476
20978 16478
15874 20374
20986 16486
20988 16488
20990 16490
20992 16492
20994 16494
15860 20360
